#name                              A/B   FEC       mfec      mfecch    hubid     port      rocid     FEDid     FEDch     roc# 
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC7         A        10      1     1     12      1      7      1290       29     7
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC8         B        10      1     1     12      2      8      1290       30     0
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC9         B        10      1     1     12      2      9      1290       30     1
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC10         B        10      1     1     12      2      10      1290       30     2
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC11         B        10      1     1     12      2      11      1290       30     3
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC12         B        10      1     1     12      3      12      1290       30     4
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC13         B        10      1     1     12      3      13      1290       30     5
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC14         B        10      1     1     12      3      14      1290       30     6
FPix_BpO_D1_BLD6_PNL1_RNG1_ROC15         B        10      1     1     12      3      15      1290       30     7
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC0         A        10      1     1     11      0      0      1291       5     0
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC1         A        10      1     1     11      0      1      1291       5     1
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC2         A        10      1     1     11      0      2      1291       5     2
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC3         A        10      1     1     11      0      3      1291       5     3
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC4         A        10      1     1     11      1      4      1291       5     4
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC5         A        10      1     1     11      1      5      1291       5     5
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC6         A        10      1     1     11      1      6      1291       5     6
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC7         A        10      1     1     11      1      7      1291       5     7
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC8         B        10      1     1     11      2      8      1291       6     0
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC9         B        10      1     1     11      2      9      1291       6     1
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC10         B        10      1     1     11      2      10      1291       6     2
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC11         B        10      1     1     11      2      11      1291       6     3
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC12         B        10      1     1     11      3      12      1291       6     4
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC13         B        10      1     1     11      3      13      1291       6     5
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC14         B        10      1     1     11      3      14      1291       6     6
FPix_BpO_D1_BLD7_PNL1_RNG1_ROC15         B        10      1     1     11      3      15      1291       6     7
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC0         A        10      1     1     10      0      0      1291       29     0
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC1         A        10      1     1     10      0      1      1291       29     1
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC2         A        10      1     1     10      0      2      1291       29     2
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC3         A        10      1     1     10      0      3      1291       29     3
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC4         A        10      1     1     10      1      4      1291       29     4
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC5         A        10      1     1     10      1      5      1291       29     5
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC6         A        10      1     1     10      1      6      1291       29     6
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC7         A        10      1     1     10      1      7      1291       29     7
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC8         B        10      1     1     10      2      8      1291       30     0
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC9         B        10      1     1     10      2      9      1291       30     1
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC10         B        10      1     1     10      2      10      1291       30     2
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC11         B        10      1     1     10      2      11      1291       30     3
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC12         B        10      1     1     10      3      12      1291       30     4
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC13         B        10      1     1     10      3      13      1291       30     5
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC14         B        10      1     1     10      3      14      1291       30     6
FPix_BpO_D1_BLD8_PNL1_RNG1_ROC15         B        10      1     1     10      3      15      1291       30     7
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC0         A        10      1     2     12      0      0      1292       25     0
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC1         A        10      1     2     12      0      1      1292       25     1
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC2         A        10      1     2     12      0      2      1292       25     2
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC3         A        10      1     2     12      0      3      1292       25     3
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC4         A        10      1     2     12      1      4      1292       25     4
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC5         A        10      1     2     12      1      5      1292       25     5
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC6         A        10      1     2     12      1      6      1292       25     6
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC7         A        10      1     2     12      1      7      1292       25     7
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC8         B        10      1     2     12      2      8      1292       26     0
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC9         B        10      1     2     12      2      9      1292       26     1
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC10         B        10      1     2     12      2      10      1292       26     2
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC11         B        10      1     2     12      2      11      1292       26     3
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC12         B        10      1     2     12      3      12      1292       26     4
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC13         B        10      1     2     12      3      13      1292       26     5
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC14         B        10      1     2     12      3      14      1292       26     6
FPix_BpO_D1_BLD9_PNL1_RNG1_ROC15         B        10      1     2     12      3      15      1292       26     7
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC0         A        10      1     2     11      0      0      1293       1     0
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC1         A        10      1     2     11      0      1      1293       1     1
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC2         A        10      1     2     11      0      2      1293       1     2
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC3         A        10      1     2     11      0      3      1293       1     3
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC4         A        10      1     2     11      1      4      1293       1     4
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC5         A        10      1     2     11      1      5      1293       1     5
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC6         A        10      1     2     11      1      6      1293       1     6
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC7         A        10      1     2     11      1      7      1293       1     7
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC8         B        10      1     2     11      2      8      1293       2     0
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC9         B        10      1     2     11      2      9      1293       2     1
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC10         B        10      1     2     11      2      10      1293       2     2
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC11         B        10      1     2     11      2      11      1293       2     3
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC12         B        10      1     2     11      3      12      1293       2     4
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC13         B        10      1     2     11      3      13      1293       2     5
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC14         B        10      1     2     11      3      14      1293       2     6
FPix_BpO_D1_BLD10_PNL1_RNG1_ROC15         B        10      1     2     11      3      15      1293       2     7
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC0         A        10      1     2     10      0      0      1293       25     0
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC1         A        10      1     2     10      0      1      1293       25     1
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC2         A        10      1     2     10      0      2      1293       25     2
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC3         A        10      1     2     10      0      3      1293       25     3
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC4         A        10      1     2     10      1      4      1293       25     4
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC5         A        10      1     2     10      1      5      1293       25     5
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC6         A        10      1     2     10      1      6      1293       25     6
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC7         A        10      1     2     10      1      7      1293       25     7
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC8         B        10      1     2     10      2      8      1293       26     0
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC9         B        10      1     2     10      2      9      1293       26     1
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC10         B        10      1     2     10      2      10      1293       26     2
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC11         B        10      1     2     10      2      11      1293       26     3
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC12         B        10      1     2     10      3      12      1293       26     4
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC13         B        10      1     2     10      3      13      1293       26     5
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC14         B        10      1     2     10      3      14      1293       26     6
FPix_BpO_D1_BLD11_PNL1_RNG1_ROC15         B        10      1     2     10      3      15      1293       26     7
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC0         A        9      1     1     9      0      0      1287       3     0
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC1         A        9      1     1     9      0      1      1287       3     1
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC2         A        9      1     1     9      0      2      1287       3     2
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC3         A        9      1     1     9      0      3      1287       3     3
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC4         A        9      1     1     9      1      4      1287       3     4
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC5         A        9      1     1     9      1      5      1287       3     5
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC6         A        9      1     1     9      1      6      1287       3     6
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC7         A        9      1     1     9      1      7      1287       3     7
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC8         B        9      1     1     9      2      8      1287       4     0
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC9         B        9      1     1     9      2      9      1287       4     1
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC10         B        9      1     1     9      2      10      1287       4     2
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC11         B        9      1     1     9      2      11      1287       4     3
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC12         B        9      1     1     9      3      12      1287       4     4
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC13         B        9      1     1     9      3      13      1287       4     5
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC14         B        9      1     1     9      3      14      1287       4     6
FPix_BpO_D1_BLD1_PNL2_RNG2_ROC15         B        9      1     1     9      3      15      1287       4     7
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC0         A        9      1     1     8      0      0      1287       27     0
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC1         A        9      1     1     8      0      1      1287       27     1
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC2         A        9      1     1     8      0      2      1287       27     2
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC3         A        9      1     1     8      0      3      1287       27     3
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC4         A        9      1     1     8      1      4      1287       27     4
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC5         A        9      1     1     8      1      5      1287       27     5
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC6         A        9      1     1     8      1      6      1287       27     6
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC7         A        9      1     1     8      1      7      1287       27     7
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC8         B        9      1     1     8      2      8      1287       28     0
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC9         B        9      1     1     8      2      9      1287       28     1
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC10         B        9      1     1     8      2      10      1287       28     2
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC11         B        9      1     1     8      2      11      1287       28     3
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC12         B        9      1     1     8      3      12      1287       28     4
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC13         B        9      1     1     8      3      13      1287       28     5
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC14         B        9      1     1     8      3      14      1287       28     6
FPix_BpO_D1_BLD2_PNL2_RNG2_ROC15         B        9      1     1     8      3      15      1287       28     7
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC0         A        9      1     1     7      0      0      1288       3     0
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC1         A        9      1     1     7      0      1      1288       3     1
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC2         A        9      1     1     7      0      2      1288       3     2
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC3         A        9      1     1     7      0      3      1288       3     3
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC4         A        9      1     1     7      1      4      1288       3     4
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC5         A        9      1     1     7      1      5      1288       3     5
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC6         A        9      1     1     7      1      6      1288       3     6
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC7         A        9      1     1     7      1      7      1288       3     7
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC8         B        9      1     1     7      2      8      1288       4     0
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC9         B        9      1     1     7      2      9      1288       4     1
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC10         B        9      1     1     7      2      10      1288       4     2
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC11         B        9      1     1     7      2      11      1288       4     3
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC12         B        9      1     1     7      3      12      1288       4     4
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC13         B        9      1     1     7      3      13      1288       4     5
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC14         B        9      1     1     7      3      14      1288       4     6
FPix_BpO_D1_BLD3_PNL2_RNG2_ROC15         B        9      1     1     7      3      15      1288       4     7
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC0         A        9      1     1     6      0      0      1288       27     0
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC1         A        9      1     1     6      0      1      1288       27     1
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC2         A        9      1     1     6      0      2      1288       27     2
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC3         A        9      1     1     6      0      3      1288       27     3
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC4         A        9      1     1     6      1      4      1288       27     4
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC5         A        9      1     1     6      1      5      1288       27     5
FPix_BpO_D1_BLD4_PNL2_RNG2_ROC6         A        9      1     1     6      1      6      1288       27     6
